caption,mean,precision,votes,not_funny,somewhat_funny,funny,funny_score_scaled,funny_group,topic_nb,aggregated_topic
I’m in my Queen’s Gambit era!,1.2407407407407407,0.0433743921831806,108,83,24,1,24.258064516129032,mid_funny,11,pop_culture
It wasn't the first time Houdini had cheated Death.,1.2333333333333334,0.047536043227669,90,70,19,1,24.258064516129032,mid_funny,1,checkmate_win_lose
Do I detect the slightest hint of death-peration?,1.2333333333333334,0.047536043227669,90,70,19,1,24.258064516129032,mid_funny,36,death_grim_reaper_afterlife
Check Mate! Now where do we go from here?,1.256198347107438,0.0462490050817486,121,94,23,4,24.258064516129032,mid_funny,4,checkmate_win_lose
I was easy the one. Now you gotta play taxes.,1.2692307692307692,0.0583421208710428,104,84,12,8,24.258064516129032,mid_funny,7,bureaucracy_taxes_insurance
Play dead”,1.2333333333333334,0.0500935454512869,90,70,17,2,24.258064516129032,mid_funny,36,death_grim_reaper_afterlife
Cheating Death?!? I won fair and square!,1.2612612612612613,0.0523199877270579,111,88,17,6,24.23963133640553,mid_funny,1,checkmate_win_lose
Mate! That's one match each! No sudden death tiebreakers!,1.236842105263158,0.0588438941447312,76,61,12,3,24.23963133640553,mid_funny,22,death_grim_reaper_afterlife
Republican & Heritage Foundation chess game about whether he wins or loses will sign his life over just having support for office!,1.236842105263158,0.0588438941447312,76,61,12,3,24.23963133640553,mid_funny,5,chess_life_game
Checkmate!  I've won enough timeto play another game!,1.2523364485981308,0.0498515835413216,107,84,19,4,24.23963133640553,mid_funny,0,checkmate_win_lose
"Don’t insist, I promised myself I’d carry my winning strategy to the grave.",1.2654867256637168,0.0533600748177124,113,90,16,7,24.23963133640553,mid_funny,3,checkmate_win_lose
"Having recently cancelled his Netflix subscription, Greg became unstuck when, in filling the voids in his evenings with themed parties, he invited his mate, Grim, to ‘Squid Game’ Night.",1.2352941176470589,0.0519832412757962,85,67,16,2,24.23963133640553,mid_funny,6,chess_life_game
Gambit schmambit!,1.2527472527472527,0.0576152168235363,91,73,13,5,24.23963133640553,mid_funny,11,pop_culture
"Now you're a pawn in my game, chessmate!",1.2413793103448276,0.054140306109441,87,69,15,3,24.23963133640553,mid_funny,31,chess_life_game
Why do I have this feeling that you're not going to let me go....,1.2413793103448276,0.054140306109441,87,69,15,3,24.23963133640553,mid_funny,-1,misc
Bold sacrifice,1.2289156626506024,0.0494616958949545,83,65,17,1,24.23963133640553,mid_funny,31,chess_life_game
Nice move. End Game.,1.2289156626506024,0.0494616958949545,83,65,17,1,24.23963133640553,mid_funny,2,chess_mechanics_pieces
"Actually, that move is illegal. Trust me, my frat brother told me so”",1.2289156626506024,0.0494616958949545,83,65,17,1,24.23963133640553,mid_funny,2,chess_mechanics_pieces
"Sure, you can use it. It's a killer move!",1.2413793103448276,0.054140306109441,87,69,15,3,24.23963133640553,mid_funny,2,chess_mechanics_pieces
I guess that you don't know what you won...,1.2413793103448276,0.054140306109441,87,69,15,3,24.23963133640553,mid_funny,3,checkmate_win_lose
That's what you get for being such a Kharon.,1.2580645161290325,0.0590227921809279,93,75,12,6,24.23963133640553,mid_funny,-1,misc
"Checkmate, Go Back to Hell!",1.2427184466019416,0.0467199786942388,103,80,21,2,24.23963133640553,mid_funny,-1,misc
Enough games! Tell me where Harry Potter is.,1.2435897435897436,0.0610320208666026,78,63,11,4,24.23963133640553,mid_funny,6,chess_life_game
"No, you'd better check again, mate.",1.2413793103448276,0.054140306109441,87,69,15,3,24.23963133640553,mid_funny,4,checkmate_win_lose
"That's 'check' and 'mate,' mate!""",1.2527472527472527,0.0576152168235363,91,73,13,5,24.23963133640553,mid_funny,4,checkmate_win_lose
King and pawn return to the same box after death.,1.2435897435897436,0.0610320208666026,78,63,11,4,24.23963133640553,mid_funny,-1,misc
"Oh that's very mature, I win and you give me the finger.",1.263157894736842,0.0602542695783166,95,77,11,7,24.23963133640553,mid_funny,16,body_parts
It's a new move - 'Queen's gambit deceased',1.2523364485981308,0.0498515835413216,107,84,19,4,24.23963133640553,mid_funny,11,pop_culture
Another round?,1.2352941176470589,0.0519832412757962,85,67,16,2,24.23963133640553,mid_funny,26,deals_bets_rematches
"There, I win. Now bring my boo back.",1.2376237623762376,0.0448286392977099,101,78,22,1,24.23963133640553,mid_funny,-1,misc
"Facing little chance of success, Ebenezer used the Wing Gambit and surprisingly soon had the Ghost of Grandmasters Past in check with his Bishop.",1.2527472527472527,0.0576152168235363,91,73,13,5,24.23963133640553,mid_funny,11,pop_culture
"Uh huh.  Kissy, kissy?",1.247191011235955,0.0560007361609018,89,71,14,4,24.23963133640553,mid_funny,-1,misc
"Tell you what, best two out of three, but this time, lets make it interesting.",1.2352941176470589,0.0519832412757962,85,67,16,2,24.23963133640553,mid_funny,8,deals_bets_rematches
Checkmate! Now dance!,1.2352941176470589,0.0519832412757962,85,67,16,2,24.23963133640553,mid_funny,0,checkmate_win_lose
Did I mention this is strip chess?,1.236842105263158,0.0588438941447312,76,61,12,3,24.23963133640553,mid_funny,5,chess_life_game
No no need for vulgarities. It's not cheating!,1.2435897435897436,0.0610320208666026,78,63,11,4,24.23963133640553,mid_funny,1,checkmate_win_lose
I told you I’d beat you if it was the last thing I ever did.,1.2352941176470589,0.0519832412757962,85,67,16,2,24.23963133640553,mid_funny,10,death_grim_reaper_afterlife
Does this mean I get to watch season 2 of Squid Game!?,1.236842105263158,0.0588438941447312,76,61,12,3,24.23963133640553,mid_funny,6,chess_life_game
Is it OK to say Hello to the queen ?,1.2352941176470589,0.0519832412757962,85,67,16,2,24.23963133640553,mid_funny,12,chess_mechanics_pieces
Bergman's Gambit,1.2413793103448276,0.054140306109441,87,69,15,3,24.23963133640553,mid_funny,13,pop_culture
"Checkmate by ""dead position"" how the tables have turned.",1.2523364485981308,0.0498515835413216,107,84,19,4,24.23963133640553,mid_funny,-1,misc
Now I'm ready to take on the IRS!,1.2476190476190476,0.0483821637528252,105,82,20,3,24.23963133640553,mid_funny,7,bureaucracy_taxes_insurance
Best two out of three?,1.2297297297297298,0.0562538321449083,74,59,13,2,24.22119815668203,mid_funny,8,deals_bets_rematches
You do realize that Armageddon chess favors me?,1.2282608695652173,0.043997732832518,92,71,21,0,24.22119815668203,mid_funny,5,chess_life_game
- Checkmate Mate. You are dead.,1.2142857142857142,0.049397433914866,70,55,15,0,24.22119815668203,mid_funny,-1,misc
"During the lockdown, I was throwing games to keep you occupied.",1.2297297297297298,0.0562538321449083,74,59,13,2,24.22119815668203,mid_funny,6,chess_life_game
"Checkmate,baby. You're dead.",1.2282608695652173,0.043997732832518,92,71,21,0,24.22119815668203,mid_funny,0,checkmate_win_lose
I used the profits from the IPO to buy all the bishops on both sides so they work for me now!,1.2395833333333333,0.0485418784348968,96,75,19,2,24.22119815668203,mid_funny,29,chess_mechanics_pieces
You should believe Republicans when we say we're going to kill your queen.,1.2456140350877194,0.0441613594115795,114,88,24,2,24.22119815668203,mid_funny,12,chess_mechanics_pieces
that's what you get for playing a Bergman film devotee....,1.2641509433962264,0.0557588937340918,106,85,14,7,24.22119815668203,mid_funny,13,pop_culture
I like this move if you do.,1.2448979591836735,0.0503746211842464,98,77,18,3,24.22119815668203,mid_funny,2,chess_mechanics_pieces
"Before you make another move, let me tell you how you could make a real kiling with NFTs",1.2448979591836735,0.0503746211842464,98,77,18,3,24.22119815668203,mid_funny,2,chess_mechanics_pieces
You want to see me without my mask?,1.2456140350877194,0.0441613594115795,114,88,24,2,24.22119815668203,mid_funny,-1,misc
I won!  Can you do your job without your scythe?,1.25,0.0519809599951771,100,79,17,4,24.22119815668203,mid_funny,32,death_grim_reaper_afterlife
Checkmate again! I’m killing it here!!,1.2685185185185186,0.0567470590352681,108,87,13,8,24.22119815668203,mid_funny,0,checkmate_win_lose
"You took your hand off , so that’s your move!",1.2417582417582418,0.0526250109774885,91,72,16,3,24.202764976958527,mid_funny,2,chess_mechanics_pieces
"You haven’t won yet, and I’m 200 years old.",1.2439024390243902,0.0590014662793421,82,66,12,4,24.202764976958527,mid_funny,3,checkmate_win_lose
About time you picked that booger.,1.2439024390243902,0.0590014662793421,82,66,12,4,24.202764976958527,mid_funny,19,body_parts
"Not so good for you, punk !",1.2417582417582418,0.0526250109774885,91,72,16,3,24.202764976958527,mid_funny,-1,misc
Checkmate!  Time for me to reap the benefits!,1.238095238095238,0.0439025926537756,105,81,23,1,24.202764976958527,mid_funny,0,checkmate_win_lose
A fleeting victory,1.233009708737864,0.0418583259892831,103,79,24,0,24.202764976958527,mid_funny,-1,misc
I'm not sure you understand how this works.,1.2477064220183487,0.0472771401643434,109,85,21,3,24.202764976958527,mid_funny,-1,misc
Health check.,1.2566371681415929,0.0499347884827136,113,89,19,5,24.202764976958527,mid_funny,4,checkmate_win_lose
"Again, I'm not going to play you for 2023.",1.2375,0.056935867763429,80,64,13,3,24.202764976958527,mid_funny,-1,misc
Ha! Bet you never saw it coming!,1.2359550561797752,0.0505901634199787,89,70,17,2,24.202764976958527,mid_funny,27,emotional_reactions
Ha! I’ll teach you but it’s going to take time. Lots and lots of time.,1.2375,0.056935867763429,80,64,13,3,24.202764976958527,mid_funny,-1,misc
Have you seen the Queen’s Gambit!?,1.2359550561797752,0.0505901634199787,89,70,17,2,24.202764976958527,mid_funny,11,pop_culture
Why so grim? It’s just an endgame.,1.2439024390243902,0.0590014662793421,82,66,12,4,24.202764976958527,mid_funny,9,death_grim_reaper_afterlife
"Can’t lose, not today",1.2526315789473683,0.0559323320420903,95,76,14,5,24.202764976958527,mid_funny,3,checkmate_win_lose
"Happy?  Now let's go, I hate grumpy ones anyway!",1.2473118279569892,0.0543909152706335,93,74,15,4,24.202764976958527,mid_funny,-1,misc
"Checkmate! So as per our bet, I get to travel the world meeting new people and you now have to live forever as an investment analyst on a restricted diet with alimony payments and an allergic reaction every time you visit a bar. Have fun!",1.2477064220183487,0.0472771401643434,109,85,21,3,24.202764976958527,mid_funny,23,time_endgame_clock
"Checkmate!  ...And guess who's neve filed a tax return, either.",1.2473118279569892,0.0543909152706335,93,74,15,4,24.202764976958527,mid_funny,7,bureaucracy_taxes_insurance
I was promised a cute Redhead. Who are you?,1.2298850574712643,0.048227467756049,87,68,18,1,24.18433179723502,mid_funny,-1,misc
Me: Checkmate   You: I don't think so!,1.2298850574712643,0.048227467756049,87,68,18,1,24.18433179723502,mid_funny,0,checkmate_win_lose
Can you visit my ex boss' house when we finish this game?,1.2450980392156863,0.049135952012745,102,80,19,3,24.18433179723502,mid_funny,-1,misc
Are you SURE you want to do that?,1.2450980392156863,0.049135952012745,102,80,19,3,24.18433179723502,mid_funny,2,chess_mechanics_pieces
‘ To the death’ is just an expression.,1.24,0.0473968843539809,100,78,20,2,24.18433179723502,mid_funny,36,death_grim_reaper_afterlife
You've lost your touch,1.2236842105263157,0.0516353075535489,76,60,15,1,24.18433179723502,mid_funny,16,body_parts
"One positive move, one false positive.",1.2162162162162162,0.0481815578970675,74,58,16,0,24.18433179723502,mid_funny,2,chess_mechanics_pieces
And that's checkmate - so much for your intimidation costume.,1.2236842105263157,0.0516353075535489,76,60,15,1,24.18433179723502,mid_funny,18,checkmate_win_lose
Aha! Fell for the death gambit!,1.2298850574712643,0.048227467756049,87,68,18,1,24.18433179723502,mid_funny,11,pop_culture
Your dead ! Check mate,1.24,0.0473968843539809,100,78,20,2,24.18433179723502,mid_funny,4,checkmate_win_lose
"Die, motherfucker!",1.2547169811320755,0.0520234254283629,106,84,17,5,24.18433179723502,mid_funny,-1,misc
"Didn't think I could do it, did you?",1.223529411764706,0.0454558935673899,85,66,19,0,24.18433179723502,mid_funny,27,emotional_reactions
You really should stop insisting on playing black.,1.2346938775510203,0.045410024854457,98,76,21,1,24.18433179723502,mid_funny,28,color_choice_white_black
I won. Your problem? The ME of tomorrow.,1.2307692307692308,0.0545104355767976,78,62,14,2,24.18433179723502,mid_funny,3,checkmate_win_lose
"Now, do you get cryogenic freezing?",1.2307692307692308,0.0545104355767976,78,62,14,2,24.18433179723502,mid_funny,-1,misc
Cheating death is the oldest trick in the book.,1.2298850574712643,0.048227467756049,87,68,18,1,24.18433179723502,mid_funny,1,checkmate_win_lose
A fallen queen for a fallen Angel!,1.2298850574712643,0.048227467756049,87,68,18,1,24.18433179723502,mid_funny,12,chess_mechanics_pieces
I hear there is a guy with a fiddle in Georgia you might be able to beat.,1.2474226804123711,0.0529031076231637,97,77,16,4,24.16589861751152,mid_funny,-1,misc
"I'm sure this is symbolic, but honestly, I'm just happy to win one.",1.2432432432432432,0.0447327421161998,111,86,23,2,24.16589861751152,mid_funny,3,checkmate_win_lose
"No Mulligans in Chess, Steve",1.2474226804123711,0.0529031076231637,97,77,16,4,24.16589861751152,mid_funny,5,chess_life_game
"You won the key to the kingdom.  Unfortunately for you, it's a skeleton key.",1.2421052631578948,0.0512241838918181,95,75,17,3,24.16589861751152,mid_funny,14,chess_mechanics_pieces
"I win!”  (But, did he?",1.2421052631578948,0.0512241838918181,95,75,17,3,24.16589861751152,mid_funny,3,checkmate_win_lose
"No worries, I'll win the last one.",1.2421052631578948,0.0512241838918181,95,75,17,3,24.16589861751152,mid_funny,-1,misc
"Nope, not gonna resign",1.238095238095238,0.0551923762764236,84,67,14,3,24.16589861751152,mid_funny,-1,misc
"You really suck at this game, Kevin.",1.2564102564102564,0.0487900253273966,117,92,20,5,24.16589861751152,mid_funny,6,chess_life_game
Double or death?,1.2432432432432432,0.0447327421161998,111,86,23,2,24.16589861751152,mid_funny,-1,misc
"No, you can’t eat the pieces!",1.2238805970149254,0.0594749205907834,67,54,11,2,24.16589861751152,mid_funny,35,body_parts
Celebrate now but I always win in the end,1.238095238095238,0.0551923762764236,84,67,14,3,24.16589861751152,mid_funny,3,checkmate_win_lose
I wouldn’t be caught dead doing Bishop to Queen 7,1.244186046511628,0.0571460952311861,86,69,13,4,24.16589861751152,mid_funny,29,chess_mechanics_pieces
Do you really want to go there?,1.247787610619469,0.0462414331617709,113,88,22,3,24.16589861751152,mid_funny,-1,misc
"You got climate change, Covid and Ukraine, but you didn’t see my Twitter move coming, did you?",1.2666666666666666,0.0578406720702944,105,85,12,8,24.16589861751152,mid_funny,27,emotional_reactions
"You lose, now go testify before the January 6th Commission!",1.2521739130434784,0.0475862511486066,115,90,21,4,24.16589861751152,mid_funny,-1,misc
Death! I have beat thee at mine chosen game of skill and now you must deliver what was promised: a look at your weird football-shaped ass.,1.25,0.0588331327829961,88,71,12,5,24.16589861751152,mid_funny,36,death_grim_reaper_afterlife
I never expected a simple game of chess to summon the dark side. Checkmate!,1.2474226804123711,0.0529031076231637,97,77,16,4,24.16589861751152,mid_funny,5,chess_life_game
"Nope. I'm not going to say, ""Your move.""",1.2540983606557377,0.0459163949418894,122,95,23,4,24.16589861751152,mid_funny,2,chess_mechanics_pieces
Bet you never thought it'd be something as simple as fruits and vegetables!,1.2474226804123711,0.0529031076231637,97,77,16,4,24.16589861751152,mid_funny,35,body_parts
"Hey!  I'm right here, standing up, smiling at you.  Of course I'm cheating!",1.2403846153846154,0.0463273903058328,104,81,21,2,24.14746543778802,mid_funny,1,checkmate_win_lose
"Best two out of three for the ring?  Sure, but good luck getting it resized.",1.2365591397849462,0.0493005055377251,93,73,18,2,24.14746543778802,mid_funny,8,deals_bets_rematches
"Give me back my goldfish, my Granny, and my boyish charm!",1.24,0.0625004504488272,75,61,10,4,24.14746543778802,mid_funny,-1,misc
Mate  in three after life in four!,1.2153846153846153,0.055868611716669,65,52,12,1,24.14746543778802,mid_funny,8,deals_bets_rematches
