contest_id,occupations,num_occupations
210,"['advertising', 'agent', 'apprentice', 'architect', 'architectural', 'artist', 'astronaut', 'babysitter', 'barker', 'broker', 'bulldozer', 'butcher', 'buyer', 'camper', 'cartoonist', 'cellist', 'chopper', 'clerk', 'colonel', 'composer', 'construction', 'cooper', 'cop', 'copper', 'crane', 'critic', 'dc', 'decorator', 'dentist', 'designer', 'display', 'driver', 'education', 'electrical', 'equalizer', 'exterminator', 'farmer', 'film', 'fixer', 'forecaster', 'freak', 'fuller', 'guard', 'handyman', 'harpist', 'hoist', 'horseman', 'housework', 'hunter', 'inspector', 'investigator', 'landlord', 'landscaper', 'lawyer', 'lifter', 'maestro', 'maintenance', 'maker', 'md', 'media', 'member', 'meteorologist', 'military', 'miller', 'miner', 'model', 'monk', 'mover', 'musician', 'official', 'outsider', 'owner', 'performer', 'pianist', 'piper', 'police', 'pollster', 'president', 'printer', 'producer', 'realtor', 'recorder', 'register', 'remodeling', 'representative', 'reviewer', 'rider', 'rigger', 'roller', 'runner', 'salesperson', 'security', 'seller', 'shaker', 'shipper', 'slipper', 'sounder', 'starter', 'ta', 'teacher', 'teaser', 'technician', 'tenant', 'tester', 'trimmer', 'tuner', 'turnkey', 'tutor', 'twister', 'washer', 'weatherman', 'weaver', 'webber', 'wrecker']",114
211,"['agent', 'artist', 'barker', 'boner', 'boomer', 'bos', 'calculator', 'caller', 'cartoonist', 'chief', 'choru', 'cleaner', 'companion', 'cowboy', 'cracker', 'critic', 'director', 'dj', 'doctor', 'drummer', 'equalizer', 'equipment', 'film', 'fisherman', 'flipper', 'grader', 'groomer', 'harpist', 'holder', 'hunter', 'jammer', 'judge', 'lawyer', 'leader', 'lin', 'mailman', 'media', 'member', 'musician', 'narrator', 'opener', 'organizer', 'owner', 'performer', 'pianist', 'plunger', 'pointer', 'politician', 'postman', 'president', 'producer', 'production', 'quarryman', 'raiser', 'rapper', 'register', 'rider', 'rocker', 'salesperson', 'senator', 'singer', 'skinner', 'soloist', 'sounder', 'starter', 'taxidermist', 'technician', 'topper', 'trombonist', 'trumpeter', 'typing', 'ventriloquist', 'veterinarian', 'vocalist', 'writer']",75
212,"['advertising', 'advocate', 'agent', 'archaeologist', 'archer', 'assistant', 'attorney', 'author', 'biographer', 'boomer', 'bos', 'breaker', 'burner', 'butler', 'cartoonist', 'checker', 'cleaner', 'communicator', 'competitor', 'cook', 'critic', 'dc', 'dentist', 'doctor', 'driver', 'editor', 'employee', 'film', 'fitnes', 'flamer', 'flyer', 'fuller', 'gatherer', 'guard', 'hanger', 'hunter', 'interpreter', 'jammer', 'judge', 'justice', 'laundry', 'lawyer', 'librarian', 'maker', 'media', 'member', 'narrator', 'novelist', 'opener', 'paleontologist', 'photographer', 'police', 'politician', 'president', 'producer', 'production', 'professor', 'ranger', 'receiver', 'register', 'reviewer', 'rider', 'ripper', 'salesperson', 'scientist', 'screener', 'security', 'seller', 'senator', 'shorthand', 'slasher', 'solicitor', 'thinner', 'timer', 'turner', 'writer']",76
213,"['advertising', 'agent', 'ambulance', 'analyst', 'archer', 'assistant', 'attorney', 'babysitter', 'blocker', 'boarder', 'boomer', 'bos', 'bowman', 'brainer', 'carman', 'cartoonist', 'ceo', 'chef', 'chief', 'clinical', 'companion', 'dentist', 'doctor', 'driver', 'education', 'executive', 'farmer', 'farming', 'fatter', 'fletcher', 'founder', 'freak', 'gatherer', 'governor', 'guard', 'historian', 'holder', 'hunter', 'import', 'intern', 'judge', 'justice', 'laundry', 'lawyer', 'maestro', 'maintenance', 'masker', 'md', 'media', 'member', 'military', 'milkman', 'mixologist', 'mohel', 'musician', 'narrator', 'nurse', 'owner', 'pastor', 'picker', 'poet', 'police', 'politician', 'president', 'production', 'psychiatrist', 'ranger', 'register', 'reporter', 'ringer', 'robber', 'router', 'runner', 'salesperson', 'scientist', 'shepherd', 'shooter', 'shopper', 'sniper', 'stoner', 'stylist', 'ta', 'teacher', 'teller', 'topper', 'undertaker', 'volunteer', 'weatherman', 'woodsman']",89
214,"['actor', 'actres', 'agent', 'ambulance', 'attorney', 'bitter', 'boner', 'booster', 'bos', 'breaker', 'brewer', 'broker', 'carpenter', 'carrier', 'charger', 'clown', 'collector', 'conditioner', 'cook', 'cooper', 'cop', 'counselor', 'crane', 'dc', 'dean', 'detective', 'doctor', 'drawer', 'driver', 'education', 'employee', 'entomologist', 'epidemiologist', 'etymologist', 'exterminator', 'film', 'fitnes', 'flyer', 'fuller', 'governor', 'holder', 'illustrator', 'judge', 'justice', 'landlord', 'landscaper', 'latcher', 'lawyer', 'layer', 'leader', 'lobbyist', 'maker', 'marshal', 'mason', 'mayor', 'media', 'member', 'miller', 'napper', 'officer', 'owner', 'packing', 'poet', 'police', 'pollster', 'president', 'ranger', 'realtor', 'recycling', 'register', 'representative', 'robber', 'salesperson', 'scientist', 'security', 'slicker', 'slipper', 'sticker', 'ta', 'taker', 'technician', 'teller', 'therapist', 'tinker', 'tracer', 'trainer', 'trooper', 'visitor', 'volunteer', 'waiter', 'washer', 'writer']",92
215,"['agent', 'architectural', 'assistant', 'astronaut', 'astrophysicist', 'atmospheric', 'beamer', 'binder', 'blower', 'booster', 'bos', 'bowman', 'breaker', 'broker', 'builder', 'butler', 'buyer', 'chef', 'cleaner', 'clincher', 'construction', 'cook', 'cooper', 'cop', 'cosmonaut', 'crane', 'crater', 'cruiser', 'dampener', 'dancer', 'decorator', 'demonstrator', 'designer', 'dipper', 'director', 'display', 'doctor', 'doorman', 'electrical', 'executive', 'film', 'fitnes', 'fixer', 'folder', 'freak', 'governor', 'heater', 'hunter', 'installer', 'judge', 'justice', 'landlord', 'landscaper', 'landscaping', 'laundry', 'layer', 'layout', 'leader', 'maintenance', 'media', 'member', 'military', 'miller', 'model', 'mover', 'musician', 'nester', 'owner', 'photographer', 'physicist', 'police', 'politician', 'prefect', 'president', 'proctologist', 'professor', 'prostitute', 'rancher', 'realtor', 'recycling', 'renovator', 'renter', 'researcher', 'resident', 'roaster', 'runner', 'salesperson', 'scientist', 'security', 'seller', 'slipper', 'solar', 'solicitor', 'starter', 'sticker', 'sweeper', 'ta', 'tenant', 'thinner', 'tier', 'trader', 'transit', 'transporter', 'treater', 'valet', 'visitor', 'washer']",107
216,"['actor', 'agent', 'analyst', 'assistant', 'attache', 'attorney', 'auditor', 'barrister', 'bartender', 'bitter', 'blocker', 'booster', 'bos', 'breaker', 'bronzer', 'butler', 'cartoonist', 'ceo', 'charger', 'charter', 'cleaner', 'clerk', 'companion', 'consultant', 'cook', 'cooper', 'cop', 'correspondent', 'cpa', 'custom', 'dc', 'director', 'doctor', 'executive', 'filing', 'filler', 'film', 'fuller', 'grinder', 'guard', 'hunter', 'intern', 'investor', 'laundry', 'lawyer', 'layer', 'liner', 'maid', 'maintenance', 'maker', 'masseuse', 'md', 'media', 'member', 'meteorologist', 'missionary', 'mixer', 'notary', 'osteopath', 'owner', 'physician', 'pollster', 'president', 'production', 'professor', 'publisher', 'realtor', 'router', 'runner', 'salesperson', 'scavenger', 'secretary', 'security', 'servant', 'server', 'shaker', 'shoemaker', 'skipper', 'solar', 'solicitor', 'starter', 'steamer', 'steward', 'superior', 'ta', 'taker', 'trader', 'vendor', 'visitor', 'waiter', 'waitres']",91
217,"['admiral', 'advisor', 'agent', 'ambassador', 'apothecary', 'attorney', 'babysitter', 'baker', 'balancer', 'blacksmith', 'bos', 'bouncer', 'builder', 'butcher', 'camper', 'carpenter', 'cartoonist', 'ceo', 'chancellor', 'checker', 'chef', 'chiropractor', 'choru', 'cleaner', 'clown', 'construction', 'consultant', 'cook', 'copper', 'counselor', 'cracker', 'custom', 'decorator', 'designer', 'doctor', 'doorman', 'employee', 'engineer', 'equipment', 'executive', 'fuller', 'gardener', 'governor', 'guard', 'heater', 'historian', 'hoist', 'holder', 'housekeeper', 'intern', 'inventor', 'judge', 'justice', 'lawyer', 'layer', 'layout', 'leader', 'maker', 'mason', 'md', 'media', 'member', 'minister', 'missionary', 'mohel', 'narrator', 'oarsman', 'outfitter', 'painter', 'pollster', 'president', 'producer', 'pusher', 'refinisher', 'renovator', 'rocker', 'ruler', 'sailor', 'salesperson', 'scientist', 'seaman', 'security', 'senator', 'servant', 'shoemaker', 'slacker', 'smoother', 'ta', 'treasurer', 'upholsterer']",90
218,"['agent', 'amusement', 'analyst', 'assistant', 'attorney', 'author', 'booster', 'bos', 'brainer', 'cafeteria', 'cartoonist', 'ceo', 'chef', 'chemist', 'chief', 'clinical', 'clown', 'consultant', 'converter', 'cracker', 'dean', 'delegate', 'dentist', 'detective', 'director', 'doctor', 'education', 'employee', 'equipment', 'escort', 'executive', 'exterminator', 'farmer', 'film', 'flyer', 'freak', 'gofer', 'guard', 'holder', 'hunter', 'import', 'inspector', 'intern', 'interpreter', 'judge', 'lawyer', 'layout', 'leader', 'maker', 'masker', 'md', 'mechanic', 'media', 'member', 'miller', 'model', 'molecular', 'mycologist', 'official', 'ombudsman', 'opener', 'operative', 'oral', 'organizer', 'owner', 'photographer', 'poet', 'pointer', 'police', 'politician', 'president', 'producer', 'production', 'professor', 'representative', 'researcher', 'reviewer', 'runner', 'salesperson', 'scanner', 'scientist', 'secretary', 'security', 'senator', 'separator', 'shepherd', 'shooter', 'skinner', 'splicer', 'stirrer', 'stylist', 'supervisor', 'ta', 'technician', 'tester', 'thinner', 'transporter', 'turner', 'virologist', 'visitor', 'volunteer', 'vp', 'waitres', 'washer', 'writer']",105
219,"['analyst', 'archaeologist', 'author', 'bos', 'builder', 'cartoonist', 'chipper', 'cleaner', 'clinical', 'coach', 'construction', 'cook', 'cop', 'counselor', 'crater', 'dean', 'dentist', 'digger', 'display', 'doctor', 'doorman', 'driver', 'education', 'equipment', 'escort', 'excavator', 'film', 'gardener', 'gofer', 'gopher', 'grocer', 'guard', 'heater', 'hunter', 'judge', 'landlord', 'lawyer', 'layer', 'manager', 'md', 'media', 'member', 'miner', 'mining', 'od', 'opener', 'oral', 'planter', 'police', 'politician', 'president', 'proctologist', 'prospector', 'psychiatrist', 'psychic', 'psychoanalyst', 'psychologist', 'psychotherapist', 'realtor', 'receptionist', 'scavenger', 'secretary', 'security', 'senator', 'starter', 'therapist', 'timer', 'tracer', 'transit', 'watcher']",70
220,"['actor', 'advertising', 'agent', 'analyst', 'assistant', 'astronaut', 'attorney', 'ballerina', 'blower', 'booster', 'bos', 'boxer', 'chemist', 'clerk', 'clown', 'companion', 'counsellor', 'counselor', 'cowboy', 'detective', 'doctor', 'driver', 'editor', 'employee', 'escort', 'evangelist', 'executive', 'filing', 'filler', 'film', 'governor', 'guard', 'holder', 'honer', 'hunter', 'interpreter', 'judge', 'juror', 'justice', 'laundry', 'lawyer', 'layer', 'mailman', 'maker', 'media', 'member', 'miller', 'minister', 'officer', 'organizer', 'owner', 'packing', 'police', 'politician', 'president', 'priest', 'prosecutor', 'psychologist', 'rabbi', 'register', 'representative', 'rider', 'sander', 'secretary', 'security', 'senator', 'sewing', 'softener', 'stenographer', 'stripper', 'surrogate', 'tanner', 'taxidermist', 'ventriloquist', 'volunteer', 'washer']",76
221,"['accountant', 'actor', 'advertising', 'adviser', 'advocate', 'agent', 'ambassador', 'ambulance', 'assistant', 'attorney', 'baller', 'banker', 'blazer', 'boarder', 'booster', 'bos', 'breaker', 'broker', 'bumper', 'burner', 'buyer', 'cafeteria', 'calculator', 'carpenter', 'ceo', 'cfo', 'charger', 'charter', 'chaser', 'checker', 'chef', 'chief', 'choru', 'cleaner', 'clipper', 'clothier', 'clown', 'cobbler', 'collector', 'colonel', 'consultant', 'contractor', 'cook', 'cooper', 'cop', 'dc', 'designer', 'director', 'display', 'dresser', 'driver', 'economist', 'editor', 'education', 'employee', 'executive', 'farmer', 'farming', 'filing', 'film', 'flocker', 'flyer', 'founder', 'fuller', 'guard', 'handler', 'holder', 'hunter', 'inspector', 'intern', 'investor', 'judge', 'juror', 'justice', 'laborer', 'landlord', 'landscaping', 'laundry', 'lawyer', 'leader', 'loading', 'manager', 'md', 'media', 'member', 'minister', 'moveman', 'observer', 'official', 'operative', 'organizer', 'ot', 'owner', 'pastor', 'payroll', 'picket', 'piper', 'police', 'politician', 'pollster', 'president', 'production', 'pt', 'ranger', 'representative', 'resident', 'runner', 'salesperson', 'scientist', 'secretary', 'security', 'senator', 'servant', 'shaver', 'shepherd', 'specialist', 'spreader', 'starter', 'steward', 'superior', 'supervisor', 'taker', 'teamster', 'teleprompter', 'tenant', 'timekeeper', 'trooper', 'veep', 'volunteer', 'vp', 'watcher', 'wholesale', 'writer']",133
222,"['accountant', 'agent', 'apprentice', 'assistant', 'attorney', 'barkeep', 'beautician', 'blower', 'bookie', 'bookkeeper', 'boomer', 'bos', 'brainer', 'breaker', 'calculator', 'cartoonist', 'checker', 'chief', 'choru', 'cleaner', 'clinical', 'colonel', 'conditioner', 'congressman', 'conservationist', 'construction', 'contractor', 'cook', 'cop', 'costumer', 'counselor', 'cracker', 'critic', 'detective', 'director', 'dishwasher', 'doctor', 'driver', 'employee', 'equipment', 'film', 'fisher', 'fitter', 'fixer', 'freak', 'governor', 'grinder', 'guard', 'heater', 'housekeeping', 'hunter', 'inspector', 'intern', 'investigator', 'jogger', 'judge', 'justice', 'landlady', 'landlord', 'lather', 'laundry', 'lawyer', 'leader', 'lifter', 'magician', 'maker', 'mayor', 'mechanic', 'media', 'member', 'mining', 'narrator', 'owner', 'planter', 'plumber', 'plunger', 'police', 'politician', 'president', 'production', 'professor', 'prosecutor', 'register', 'remodeling', 'renter', 'reporter', 'representative', 'runner', 'sailor', 'scientist', 'security', 'senator', 'slipper', 'soaker', 'softener', 'sprinkler', 'starter', 'supervisor', 'ta', 'teamster', 'teaser', 'tenant', 'topper', 'trader', 'transit', 'tutor']",106
223,"['actor', 'advertising', 'agent', 'assistant', 'attorney', 'baker', 'ballerina', 'bitter', 'blazer', 'bos', 'breaker', 'buyer', 'caterer', 'chef', 'chiropractor', 'clown', 'cook', 'counselor', 'decker', 'decorator', 'dentist', 'dj', 'doctor', 'drawer', 'drummer', 'employee', 'eviscerator', 'fatter', 'feeder', 'filing', 'fuller', 'gardener', 'governor', 'grinding', 'groom', 'guard', 'hunter', 'judge', 'justice', 'lawyer', 'layer', 'loading', 'maid', 'mailman', 'maker', 'mannequin', 'mayor', 'md', 'member', 'minister', 'modeller', 'monk', 'photographer', 'preacher', 'president', 'priest', 'printer', 'representative', 'ringer', 'roller', 'sailor', 'security', 'shaker', 'spreader', 'stripper', 'thinner', 'tier', 'topper', 'valet', 'ventriloquist', 'watcher', 'writer']",72
224,"['adapter', 'advertising', 'advisor', 'advocate', 'agent', 'alteration', 'amusement', 'archaeologist', 'archeologist', 'artist', 'astrologer', 'astronaut', 'attorney', 'aviator', 'blender', 'boomer', 'bos', 'buyer', 'cafeteria', 'cartoonist', 'chopper', 'clerk', 'clipper', 'clown', 'conditioner', 'cop', 'cowboy', 'cracker', 'crater', 'dc', 'dealer', 'dean', 'dentist', 'display', 'doctor', 'dresser', 'education', 'employee', 'equipment', 'exterminator', 'film', 'freak', 'fueler', 'fumigator', 'grinding', 'grunt', 'guard', 'historian', 'hunter', 'inspector', 'intern', 'joiner', 'judge', 'layer', 'leader', 'maker', 'media', 'member', 'miller', 'milliner', 'mixer', 'navigator', 'oral', 'organizer', 'owner', 'paleontologist', 'politician', 'preacher', 'president', 'producer', 'production', 'professor', 'psychologist', 'pta', 'purifier', 'rabbi', 'reviewer', 'salesperson', 'scientist', 'secretary', 'security', 'seller', 'senator', 'sider', 'skater', 'solar', 'spinner', 'starter', 'sticker', 'superior', 'surrogate', 'thinner', 'topper', 'transit', 'visitor', 'volcanologist', 'watchmaker', 'weatherman', 'wrapper']",99
225,"['accountant', 'actuary', 'administrator', 'advertising', 'advisor', 'advocate', 'analyst', 'apprentice', 'assistant', 'attorney', 'auditor', 'boomer', 'bos', 'broker', 'bumper', 'buyer', 'captain', 'ceo', 'cfo', 'charter', 'chief', 'climber', 'competitor', 'congressman', 'consultant', 'copywriter', 'cpa', 'critic', 'cybersecurity', 'dc', 'dealer', 'decker', 'director', 'distributor', 'driver', 'education', 'elder', 'employee', 'escort', 'executive', 'farmer', 'farming', 'feller', 'founder', 'gardener', 'governor', 'grinder', 'grinding', 'hacker', 'holder', 'hunter', 'intern', 'inventor', 'investor', 'journalist', 'judge', 'landscaping', 'lawyer', 'layer', 'leader', 'loading', 'maintenance', 'maker', 'manager', 'mayor', 'media', 'member', 'merchandiser', 'mining', 'model', 'observer', 'ombudsman', 'owner', 'packing', 'payroll', 'performer', 'planter', 'pointer', 'presenter', 'president', 'principal', 'production', 'professor', 'projector', 'register', 'representative', 'salesperson', 'sander', 'scientist', 'security', 'seller', 'shoemaker', 'skier', 'solar', 'speculator', 'spokesperson', 'sponsor', 'stoner', 'superior', 'thinner', 'tier', 'trader', 'visitor', 'vp', 'washer', 'watcher', 'wrangler', 'wrapper']",108
226,"['ager', 'anthropology', 'artist', 'assistant', 'astronaut', 'atmospheric', 'beamer', 'bitter', 'blazer', 'blower', 'booster', 'bos', 'chancellor', 'chaser', 'chief', 'cleaner', 'collator', 'collector', 'commissioner', 'competitor', 'congressman', 'contractor', 'converter', 'cracker', 'curator', 'custom', 'display', 'doctor', 'drawer', 'driver', 'duplicator', 'engineer', 'equipment', 'eradicator', 'escort', 'executive', 'farmer', 'farmworker', 'fatter', 'film', 'flyer', 'freak', 'gardener', 'gatherer', 'groomer', 'grunt', 'guard', 'horticulturist', 'hunter', 'intern', 'judge', 'laminator', 'landscaper', 'landscaping', 'laundry', 'leader', 'lifter', 'lookout', 'maintenance', 'maker', 'masker', 'mason', 'mayor', 'media', 'member', 'miller', 'mining', 'model', 'molecular', 'ob', 'operative', 'outsider', 'owner', 'poet', 'president', 'production', 'professor', 'pusher', 'raker', 'ranger', 'recruiter', 'recycling', 'ruler', 'runner', 'sailor', 'sampler', 'sawyer', 'scavenger', 'security', 'servant', 'solar', 'sponsor', 'spreader', 'superior', 'taker', 'technician', 'thrower', 'transporter', 'trimmer', 'visitor', 'volunteer', 'weeder', 'wiper', 'wrapper', 'writer']",105
227,"['actor', 'advocate', 'agent', 'attorney', 'babysitter', 'barker', 'bitter', 'boomer', 'bos', 'bouncer', 'boxer', 'butler', 'caregiver', 'charter', 'cleaner', 'clergy', 'clown', 'companion', 'cooper', 'cop', 'cracker', 'dc', 'deacon', 'designer', 'dresser', 'education', 'elder', 'employee', 'executive', 'filing', 'finer', 'freak', 'grader', 'gunner', 'haberdasher', 'headmaster', 'hunter', 'impersonator', 'judge', 'lawyer', 'layer', 'leader', 'mailman', 'maintenance', 'mater', 'media', 'member', 'minister', 'opener', 'owner', 'piper', 'pointer', 'postman', 'president', 'priest', 'proctor', 'psychologist', 'ranger', 'recycling', 'register', 'roller', 'runner', 'security', 'setter', 'skipper', 'slipper', 'slugger', 'sponsor', 'superior', 'supervisor', 'taxidermist', 'teacher', 'tier', 'timer', 'tucker', 'tutor', 'volunteer']",77
